arm,stt,category,n_gold,n_retrieved@12,recall@12,precision@12,f1@12,ndcg@12,n_retrieved@20,recall@20,precision@20,f1@20,ndcg@20,n_retrieved@30,recall@30,precision@30,f1@30,ndcg@30,n_retrieved@50,recall@50,precision@50,f1@50,ndcg@50,n_retrieved@70,recall@70,precision@70,f1@70,ndcg@70,n_retrieved@100,recall@100,precision@100,f1@100,ndcg@100,n_retrieved@all,recall@all,precision@all,f1@all,ndcg@all,r_precision,mrr,elapsed_s
dense,27,in_corpus,1,12,1.0,0.08333333333333333,0.15384615384615385,0.6309297535714575,20,1.0,0.05,0.09523809523809523,0.6309297535714575,30,1.0,0.03333333333333333,0.06451612903225806,0.6309297535714575,43,1.0,0.023255813953488372,0.04545454545454545,0.6309297535714575,43,1.0,0.023255813953488372,0.04545454545454545,0.6309297535714575,43,1.0,0.023255813953488372,0.04545454545454545,0.6309297535714575,43,1.0,0.023255813953488372,0.04545454545454545,0.6309297535714575,0.0,0.5,0.055
dense,28,in_corpus,1,12,1.0,0.08333333333333333,0.15384615384615385,0.27894294565112987,20,1.0,0.05,0.09523809523809523,0.27894294565112987,30,1.0,0.03333333333333333,0.06451612903225806,0.27894294565112987,42,1.0,0.023809523809523808,0.046511627906976744,0.27894294565112987,42,1.0,0.023809523809523808,0.046511627906976744,0.27894294565112987,42,1.0,0.023809523809523808,0.046511627906976744,0.27894294565112987,42,1.0,0.023809523809523808,0.046511627906976744,0.27894294565112987,0.0,0.09090909090909091,0.049
dense,29,unparseable,2,12,0.5,0.08333333333333333,0.14285714285714285,0.38685280723454163,20,0.5,0.05,0.09090909090909091,0.38685280723454163,30,0.5,0.03333333333333333,0.0625,0.38685280723454163,45,0.5,0.022222222222222223,0.0425531914893617,0.38685280723454163,45,0.5,0.022222222222222223,0.0425531914893617,0.38685280723454163,45,0.5,0.022222222222222223,0.0425531914893617,0.38685280723454163,45,0.5,0.022222222222222223,0.0425531914893617,0.38685280723454163,0.5,0.5,0.049
dense,3,in_corpus,2,12,0.5,0.08333333333333333,0.14285714285714285,0.2640681225725909,20,0.5,0.05,0.09090909090909091,0.2640681225725909,30,0.5,0.03333333333333333,0.0625,0.2640681225725909,50,0.5,0.02,0.038461538461538464,0.2640681225725909,53,0.5,0.018867924528301886,0.03636363636363636,0.2640681225725909,53,0.5,0.018867924528301886,0.03636363636363636,0.2640681225725909,53,0.5,0.018867924528301886,0.03636363636363636,0.2640681225725909,0.0,0.25,0.081
dense,30,in_corpus,1,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,55,1.0,0.01818181818181818,0.03571428571428572,0.1754250635819545,55,1.0,0.01818181818181818,0.03571428571428572,0.1754250635819545,55,1.0,0.01818181818181818,0.03571428571428572,0.1754250635819545,0.0,0.0196078431372549,0.083
dense,31,in_corpus,1,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.19
dense,32,unparseable,1,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,0.07
dense,33,ooc,1,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,0.0,0.0,0.06
dense,34,ooc,1,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.04
dense,35,in_corpus,1,12,1.0,0.08333333333333333,0.15384615384615385,0.5,20,1.0,0.05,0.09523809523809523,0.5,30,1.0,0.03333333333333333,0.06451612903225806,0.5,50,1.0,0.02,0.0392156862745098,0.5,51,1.0,0.0196078431372549,0.038461538461538464,0.5,51,1.0,0.0196078431372549,0.038461538461538464,0.5,51,1.0,0.0196078431372549,0.038461538461538464,0.5,0.0,0.3333333333333333,0.042
dense,36,in_corpus,1,12,1.0,0.08333333333333333,0.15384615384615385,0.6309297535714575,20,1.0,0.05,0.09523809523809523,0.6309297535714575,30,1.0,0.03333333333333333,0.06451612903225806,0.6309297535714575,45,1.0,0.022222222222222223,0.04347826086956522,0.6309297535714575,45,1.0,0.022222222222222223,0.04347826086956522,0.6309297535714575,45,1.0,0.022222222222222223,0.04347826086956522,0.6309297535714575,45,1.0,0.022222222222222223,0.04347826086956522,0.6309297535714575,0.0,0.5,0.051
