arm,stt,category,n_gold,n_retrieved@5,recall@5,precision@5,f1@5,n_retrieved@10,recall@10,precision@10,f1@10,n_retrieved@12,recall@12,precision@12,f1@12,n_retrieved@20,recall@20,precision@20,f1@20,n_retrieved@30,recall@30,precision@30,f1@30,n_retrieved@all,recall@all,precision@all,f1@all,r_precision,mrr,ndcg@10,ndcg@all,elapsed_s
full_rerank,136,unparseable,4,5,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15
full_rerank,137,in_corpus,1,5,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.712
full_rerank,138,in_corpus,1,5,0.0,0.0,0.0,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,0.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.022
full_rerank,139,in_corpus,5,5,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.138
full_rerank,14,ooc,2,5,0.0,0.0,0.0,10,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708
full_rerank,140,in_corpus,1,5,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.2857142857142857,6,1.0,0.16666666666666666,0.2857142857142857,6,1.0,0.16666666666666666,0.2857142857142857,6,1.0,0.16666666666666666,0.2857142857142857,6,1.0,0.16666666666666666,0.2857142857142857,0.0,0.16666666666666666,0.3562071871080222,0.3562071871080222,0.988
full_rerank,141,unparseable,4,5,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.312
full_rerank,142,in_corpus,1,5,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.114
full_rerank,143,unparseable,4,5,0.0,0.0,0.0,10,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.301
full_rerank,144,in_corpus,1,5,0.0,0.0,0.0,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,0.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.11
full_rerank,145,in_corpus,1,5,1.0,0.2,0.33333333333333337,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,0.0,0.3333333333333333,0.5,0.5,0.557
full_rerank,146,in_corpus,1,5,0.0,0.0,0.0,10,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.009
full_rerank,147,in_corpus,1,5,0.0,0.0,0.0,10,1.0,0.1,0.18181818181818182,12,1.0,0.08333333333333333,0.15384615384615385,12,1.0,0.08333333333333333,0.15384615384615385,12,1.0,0.08333333333333333,0.15384615384615385,12,1.0,0.08333333333333333,0.15384615384615385,0.0,0.1111111111111111,0.3010299956639812,0.3010299956639812,1.089
full_rerank,148,in_corpus,1,5,0.0,0.0,0.0,10,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983
full_rerank,149,in_corpus,1,5,0.0,0.0,0.0,7,0.0,0.0,0.0,7,0.0,0.0,0.0,7,0.0,0.0,0.0,7,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.081
full_rerank,15,unparseable,2,5,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.007
full_rerank,150,in_corpus,3,5,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.078
full_rerank,151,in_corpus,1,5,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.115
full_rerank,152,in_corpus,1,5,1.0,0.2,0.33333333333333337,8,1.0,0.125,0.2222222222222222,8,1.0,0.125,0.2222222222222222,8,1.0,0.125,0.2222222222222222,8,1.0,0.125,0.2222222222222222,8,1.0,0.125,0.2222222222222222,0.0,0.3333333333333333,0.5,0.5,1.515
full_rerank,153,in_corpus,1,5,1.0,0.2,0.33333333333333337,10,1.0,0.1,0.18181818181818182,11,1.0,0.09090909090909091,0.16666666666666669,11,1.0,0.09090909090909091,0.16666666666666669,11,1.0,0.09090909090909091,0.16666666666666669,11,1.0,0.09090909090909091,0.16666666666666669,0.0,0.25,0.43067655807339306,0.43067655807339306,1.177
full_rerank,154,in_corpus,1,5,1.0,0.2,0.33333333333333337,8,1.0,0.125,0.2222222222222222,8,1.0,0.125,0.2222222222222222,8,1.0,0.125,0.2222222222222222,8,1.0,0.125,0.2222222222222222,8,1.0,0.125,0.2222222222222222,1.0,1.0,1.0,1.0,1.105
full_rerank,155,in_corpus,2,5,0.5,0.2,0.28571428571428575,10,0.5,0.1,0.16666666666666669,10,0.5,0.1,0.16666666666666669,10,0.5,0.1,0.16666666666666669,10,0.5,0.1,0.16666666666666669,10,0.5,0.1,0.16666666666666669,0.5,0.5,0.38685280723454163,0.38685280723454163,0.996
full_rerank,156,in_corpus,1,5,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.471
full_rerank,157,in_corpus,1,5,1.0,0.2,0.33333333333333337,8,1.0,0.125,0.2222222222222222,8,1.0,0.125,0.2222222222222222,8,1.0,0.125,0.2222222222222222,8,1.0,0.125,0.2222222222222222,8,1.0,0.125,0.2222222222222222,0.0,0.5,0.6309297535714575,0.6309297535714575,0.94
full_rerank,158,in_corpus,1,5,1.0,0.2,0.33333333333333337,10,1.0,0.1,0.18181818181818182,11,1.0,0.09090909090909091,0.16666666666666669,11,1.0,0.09090909090909091,0.16666666666666669,11,1.0,0.09090909090909091,0.16666666666666669,11,1.0,0.09090909090909091,0.16666666666666669,0.0,0.25,0.43067655807339306,0.43067655807339306,0.875
full_rerank,159,in_corpus,1,5,1.0,0.2,0.33333333333333337,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,0.0,0.5,0.6309297535714575,0.6309297535714575,0.725
full_rerank,16,in_corpus,3,5,0.0,0.0,0.0,9,0.3333333333333333,0.1111111111111111,0.16666666666666666,9,0.3333333333333333,0.1111111111111111,0.16666666666666666,9,0.3333333333333333,0.1111111111111111,0.16666666666666666,9,0.3333333333333333,0.1111111111111111,0.16666666666666666,9,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.0,0.14285714285714285,0.15642624200758548,0.15642624200758548,1.113
full_rerank,160,in_corpus,1,5,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.189
full_rerank,161,in_corpus,1,5,0.0,0.0,0.0,10,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.228
full_rerank,162,in_corpus,1,5,0.0,0.0,0.0,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,0.0,0.1111111111111111,0.3010299956639812,0.3010299956639812,0.962
full_rerank,163,in_corpus,2,5,0.0,0.0,0.0,10,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678
full_rerank,164,in_corpus,1,5,0.0,0.0,0.0,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,0.0,0.125,0.31546487678572877,0.31546487678572877,1.093
full_rerank,165,in_corpus,1,5,1.0,0.2,0.33333333333333337,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,0.0,0.25,0.43067655807339306,0.43067655807339306,0.989
full_rerank,166,in_corpus,1,5,1.0,0.2,0.33333333333333337,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,0.0,0.3333333333333333,0.5,0.5,0.899
full_rerank,167,in_corpus,1,5,1.0,0.2,0.33333333333333337,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,1.0,1.0,1.0,1.0,1.074
full_rerank,168,unparseable,4,5,0.0,0.0,0.0,8,0.0,0.0,0.0,8,0.0,0.0,0.0,8,0.0,0.0,0.0,8,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29
full_rerank,169,in_corpus,7,5,0.14285714285714285,0.2,0.16666666666666666,10,0.2857142857142857,0.2,0.23529411764705882,10,0.2857142857142857,0.2,0.23529411764705882,10,0.2857142857142857,0.2,0.23529411764705882,10,0.2857142857142857,0.2,0.23529411764705882,10,0.2857142857142857,0.2,0.23529411764705882,0.14285714285714285,0.5,0.25288473642100684,0.25288473642100684,1.215
full_rerank,17,ooc,1,5,0.0,0.0,0.0,10,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.342
full_rerank,171,unparseable,4,5,0.0,0.0,0.0,10,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.059
full_rerank,172,unparseable,4,5,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.872
full_rerank,173,unparseable,4,5,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.258
full_rerank,174,in_corpus,6,5,0.3333333333333333,0.4,0.3636363636363636,7,0.3333333333333333,0.2857142857142857,0.30769230769230765,7,0.3333333333333333,0.2857142857142857,0.30769230769230765,7,0.3333333333333333,0.2857142857142857,0.30769230769230765,7,0.3333333333333333,0.2857142857142857,0.30769230769230765,7,0.3333333333333333,0.2857142857142857,0.30769230769230765,0.3333333333333333,1.0,0.4539036202482202,0.4539036202482202,1.193
full_rerank,175,in_corpus,1,5,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.849
full_rerank,176,in_corpus,3,5,0.0,0.0,0.0,10,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.253
full_rerank,177,in_corpus,1,5,0.0,0.0,0.0,10,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.743
full_rerank,178,in_corpus,1,5,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.051
full_rerank,179,unparseable,4,5,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
full_rerank,18,mixed,8,5,0.125,0.2,0.15384615384615385,10,0.25,0.2,0.22222222222222224,12,0.25,0.16666666666666666,0.2,12,0.25,0.16666666666666666,0.2,12,0.25,0.16666666666666666,0.2,12,0.25,0.16666666666666666,0.2,0.125,1.0,0.32605954121156705,0.32605954121156705,2.525
full_rerank,180,in_corpus,6,5,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989
full_rerank,181,in_corpus,2,5,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.961
full_rerank,182,in_corpus,1,5,0.0,0.0,0.0,10,1.0,0.1,0.18181818181818182,10,1.0,0.1,0.18181818181818182,10,1.0,0.1,0.18181818181818182,10,1.0,0.1,0.18181818181818182,10,1.0,0.1,0.18181818181818182,0.0,0.16666666666666666,0.3562071871080222,0.3562071871080222,0.926
full_rerank,183,in_corpus,5,5,0.0,0.0,0.0,10,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966
full_rerank,184,in_corpus,1,5,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911
full_rerank,185,in_corpus,1,5,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.773
full_rerank,186,in_corpus,2,5,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868
full_rerank,187,in_corpus,1,5,0.0,0.0,0.0,10,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.792
full_rerank,188,in_corpus,1,5,1.0,0.2,0.33333333333333337,8,1.0,0.125,0.2222222222222222,8,1.0,0.125,0.2222222222222222,8,1.0,0.125,0.2222222222222222,8,1.0,0.125,0.2222222222222222,8,1.0,0.125,0.2222222222222222,1.0,1.0,1.0,1.0,1.192
full_rerank,189,in_corpus,1,5,0.0,0.0,0.0,10,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.057
full_rerank,19,unparseable,1,5,0.0,0.0,0.0,10,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.097
full_rerank,190,in_corpus,1,5,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.197
full_rerank,191,in_corpus,1,5,1.0,0.2,0.33333333333333337,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,0.0,0.3333333333333333,0.5,0.5,1.54
full_rerank,192,in_corpus,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159
full_rerank,193,in_corpus,1,5,1.0,0.2,0.33333333333333337,10,1.0,0.1,0.18181818181818182,11,1.0,0.09090909090909091,0.16666666666666669,11,1.0,0.09090909090909091,0.16666666666666669,11,1.0,0.09090909090909091,0.16666666666666669,11,1.0,0.09090909090909091,0.16666666666666669,0.0,0.3333333333333333,0.5,0.5,0.977
full_rerank,194,unparseable,4,5,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.943
full_rerank,195,in_corpus,1,5,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.898
full_rerank,196,in_corpus,1,5,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911
full_rerank,197,in_corpus,2,5,0.5,0.2,0.28571428571428575,9,0.5,0.1111111111111111,0.1818181818181818,9,0.5,0.1111111111111111,0.1818181818181818,9,0.5,0.1111111111111111,0.1818181818181818,9,0.5,0.1111111111111111,0.1818181818181818,9,0.5,0.1111111111111111,0.1818181818181818,0.0,0.3333333333333333,0.3065735963827292,0.3065735963827292,1.216
full_rerank,198,in_corpus,1,5,1.0,0.2,0.33333333333333337,8,1.0,0.125,0.2222222222222222,8,1.0,0.125,0.2222222222222222,8,1.0,0.125,0.2222222222222222,8,1.0,0.125,0.2222222222222222,8,1.0,0.125,0.2222222222222222,0.0,0.3333333333333333,0.5,0.5,0.991
full_rerank,199,in_corpus,2,5,0.5,0.2,0.28571428571428575,8,0.5,0.125,0.2,8,0.5,0.125,0.2,8,0.5,0.125,0.2,8,0.5,0.125,0.2,8,0.5,0.125,0.2,0.5,1.0,0.6131471927654584,0.6131471927654584,1.049
full_rerank,2,in_corpus,1,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.562
full_rerank,20,in_corpus,2,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.241
full_rerank,200,in_corpus,3,5,0.3333333333333333,0.2,0.25,9,0.3333333333333333,0.1111111111111111,0.16666666666666666,9,0.3333333333333333,0.1111111111111111,0.16666666666666666,9,0.3333333333333333,0.1111111111111111,0.16666666666666666,9,0.3333333333333333,0.1111111111111111,0.16666666666666666,9,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.3333333333333333,1.0,0.46927872602275644,0.46927872602275644,1.218
full_rerank,201,unparseable,1,5,0.0,0.0,0.0,10,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625
full_rerank,202,in_corpus,2,5,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16
full_rerank,21,in_corpus,1,5,1.0,0.2,0.33333333333333337,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,0.0,0.2,0.38685280723454163,0.38685280723454163,0.888
full_rerank,22,in_corpus,2,5,0.0,0.0,0.0,8,0.5,0.125,0.2,8,0.5,0.125,0.2,8,0.5,0.125,0.2,8,0.5,0.125,0.2,8,0.5,0.125,0.2,0.0,0.125,0.19342640361727081,0.19342640361727081,1.057
full_rerank,23,in_corpus,1,5,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165
full_rerank,24,ooc,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127
full_rerank,25,in_corpus,1,5,1.0,0.2,0.33333333333333337,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,0.0,0.5,0.6309297535714575,0.6309297535714575,0.976
full_rerank,26,ooc,1,5,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922
full_rerank,27,in_corpus,1,5,1.0,0.2,0.33333333333333337,8,1.0,0.125,0.2222222222222222,8,1.0,0.125,0.2222222222222222,8,1.0,0.125,0.2222222222222222,8,1.0,0.125,0.2222222222222222,8,1.0,0.125,0.2222222222222222,0.0,0.5,0.6309297535714575,0.6309297535714575,1.37
full_rerank,28,in_corpus,1,5,0.0,0.0,0.0,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,0.0,0.1111111111111111,0.3010299956639812,0.3010299956639812,1.541
full_rerank,29,unparseable,2,5,0.0,0.0,0.0,10,0.5,0.1,0.16666666666666669,10,0.5,0.1,0.16666666666666669,10,0.5,0.1,0.16666666666666669,10,0.5,0.1,0.16666666666666669,10,0.5,0.1,0.16666666666666669,0.0,0.16666666666666666,0.21840743681816419,0.21840743681816419,1.681
full_rerank,3,in_corpus,2,5,0.0,0.0,0.0,10,0.5,0.1,0.16666666666666669,10,0.5,0.1,0.16666666666666669,10,0.5,0.1,0.16666666666666669,10,0.5,0.1,0.16666666666666669,10,0.5,0.1,0.16666666666666669,0.0,0.14285714285714285,0.20438239758848611,0.20438239758848611,0.893
full_rerank,30,in_corpus,1,5,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93
full_rerank,31,in_corpus,1,5,1.0,0.2,0.33333333333333337,10,1.0,0.1,0.18181818181818182,10,1.0,0.1,0.18181818181818182,10,1.0,0.1,0.18181818181818182,10,1.0,0.1,0.18181818181818182,10,1.0,0.1,0.18181818181818182,1.0,1.0,1.0,1.0,1.611
full_rerank,32,unparseable,1,5,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.773
full_rerank,33,ooc,1,5,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.856
full_rerank,34,ooc,1,5,0.0,0.0,0.0,8,0.0,0.0,0.0,8,0.0,0.0,0.0,8,0.0,0.0,0.0,8,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.576
full_rerank,35,in_corpus,1,5,1.0,0.2,0.33333333333333337,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,7,1.0,0.14285714285714285,0.25,0.0,0.5,0.6309297535714575,0.6309297535714575,0.692
full_rerank,36,in_corpus,1,5,1.0,0.2,0.33333333333333337,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,1.0,1.0,1.0,1.0,1.756
full_rerank,37,in_corpus,2,5,0.5,0.2,0.28571428571428575,10,0.5,0.1,0.16666666666666669,11,0.5,0.09090909090909091,0.15384615384615385,11,0.5,0.09090909090909091,0.15384615384615385,11,0.5,0.09090909090909091,0.15384615384615385,11,0.5,0.09090909090909091,0.15384615384615385,0.0,0.25,0.2640681225725909,0.2640681225725909,1.041
full_rerank,38,in_corpus,1,5,0.0,0.0,0.0,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,9,1.0,0.1111111111111111,0.19999999999999998,0.0,0.1111111111111111,0.3010299956639812,0.3010299956639812,0.938
full_rerank,39,in_corpus,3,5,0.0,0.0,0.0,10,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.132
full_rerank,4,in_corpus,2,5,0.0,0.0,0.0,8,0.0,0.0,0.0,8,0.0,0.0,0.0,8,0.0,0.0,0.0,8,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.908
full_rerank,40,in_corpus,2,5,0.5,0.2,0.28571428571428575,10,1.0,0.2,0.33333333333333337,11,1.0,0.18181818181818182,0.3076923076923077,11,1.0,0.18181818181818182,0.3076923076923077,11,1.0,0.18181818181818182,0.3076923076923077,11,1.0,0.18181818181818182,0.3076923076923077,0.5,0.5,0.5714285040141098,0.5714285040141098,1.905
full_rerank,41,unparseable,3,5,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.224
